household_ID,appliance_ID,appliance_type,no_of_hours_used_during_last_week
ID1641,O13_1,Electric Kettle,0.5
ID1641,O15_1,Toaster / Sandwich toaster,0.25
ID1641,O24_1,Washing Machine,0.5
ID1641,O26_1,Electric Iron including electric steam iron,0.5
ID1641,O31_1,TV,42.0
ID1641,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1641,O34_1,Radio,
ID1641,O45_1,Mobile phone - Smart phones,
ID1641,O45_2,Mobile phone - Smart phones,
ID1641,O48_1,Fixed phones,
ID1641,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1642,O1_1,Refrigerator,168.0
ID1642,O1_2,Refrigerator,168.0
ID1642,O5_1,Electric Oven,0.0
ID1642,O6_1,"Electric cook tops (induction cookers, Infra-red cookers, hot plates)",0.66
ID1642,O8_1,Electric Blender,0.35
ID1642,O10_1,Electric mixer / beater,0.0
ID1642,O12_1,Rice cooker,2.5
ID1642,O12_2,Rice cooker,2.5
ID1642,O13_1,Electric Kettle,7.0
ID1642,O15_1,Toaster / Sandwich toaster,0.0
ID1642,O18_1,Air fryer,0.0
ID1642,O24_1,Washing Machine,1.0
ID1642,O26_1,Electric Iron including electric steam iron,0.25
ID1642,O27_1,Electric Vacuum Cleaner,1.0
ID1642,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1642,O34_1,Radio,
ID1642,O42_1,Computers,70.0
ID1642,O42_2,Computers,
ID1642,O43_1,Laptops,14.0
ID1642,O43_2,Laptops,14.0
ID1642,O44_1,Routers,
ID1642,O45_1,Mobile phone - Smart phones,
ID1642,O45_2,Mobile phone - Smart phones,
ID1642,O45_3,Mobile phone - Smart phones,
ID1642,O48_1,Fixed phones,0.0
ID1642,O50_1,Printer,
ID1642,O56_1,Electric shavers,
ID1642,O67_1,Electric Sewing machine,3.5
ID1642,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1642,O69_2,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1643,O1_1,Refrigerator,168.0
ID1643,O8_1,Electric Blender,0.25
ID1643,O12_1,Rice cooker,0.0
ID1643,O13_1,Electric Kettle,0.0
ID1643,O15_1,Toaster / Sandwich toaster,0.0
ID1643,O24_1,Washing Machine,1.2
ID1643,O31_1,TV,21.0
ID1643,O34_1,Radio,
ID1643,O45_1,Mobile phone - Smart phones,
ID1643,O45_2,Mobile phone - Smart phones,
ID1643,O45_3,Mobile phone - Smart phones,
ID1643,O66_1,Electric Water pump,8.0
ID1643,O68_1,Oxygen filter for fish tank,
ID1644,O1_1,Refrigerator,0.0
ID1644,O12_1,Rice cooker,2.5
ID1644,O24_1,Washing Machine,0.0
ID1644,O26_1,Electric Iron including electric steam iron,1.0
ID1644,O43_1,Laptops,7.0
ID1644,O45_1,Mobile phone - Smart phones,7.0
ID1644,O47_1,Mobile phone - Basic phones,0.0
ID1644,O49_1,Power banks,
ID1644,O66_1,Electric Water pump,
ID1645,O1_1,Refrigerator,168.0
ID1645,O8_1,Electric Blender,0.25
ID1645,O12_1,Rice cooker,3.0
ID1645,O13_1,Electric Kettle,2.0
ID1645,O15_1,Toaster / Sandwich toaster,0.5
ID1645,O21_1,Electric coconut scraper,0.5
ID1645,O24_1,Washing Machine,2.15
ID1645,O26_1,Electric Iron including electric steam iron,0.75
ID1645,O43_1,Laptops,0.75
ID1645,O45_1,Mobile phone - Smart phones,
ID1645,O45_2,Mobile phone - Smart phones,
ID1645,O45_3,Mobile phone - Smart phones,
ID1645,O45_4,Mobile phone - Smart phones,
ID1645,O45_5,Mobile phone - Smart phones,
ID1645,O49_1,Power banks,
ID1645,O56_1,Electric shavers,
ID1646,O1_1,Refrigerator,168.0
ID1646,O4_1,Microwave,0.0
ID1646,O8_1,Electric Blender,0.0
ID1646,O12_1,Rice cooker,0.0
ID1646,O13_1,Electric Kettle,1.75
ID1646,O24_1,Washing Machine,3.0
ID1646,O26_1,Electric Iron including electric steam iron,3.0
ID1646,O31_1,TV,84.0
ID1646,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1646,O34_1,Radio,0.0
ID1646,O36_1,DVD / VCD,
ID1646,O40_1,Home theater system,
ID1646,O43_1,Laptops,7.0
ID1646,O44_1,Routers,
ID1646,O45_1,Mobile phone - Smart phones,
ID1646,O45_2,Mobile phone - Smart phones,
ID1646,O49_1,Power banks,
ID1646,O59_1,CCTV camera systems,
ID1646,O66_1,Electric Water pump,
ID1647,O1_1,Refrigerator,168.0
ID1647,O14_1,Electric water heater to heat water for drinking purposes,0.0
ID1647,O26_1,Electric Iron including electric steam iron,0.5
ID1647,O31_1,TV,4.0
ID1647,O34_1,Radio,
ID1647,O46_1,Mobile phone - Feature phones,
ID1647,O46_2,Mobile phone - Feature phones,
ID1647,O46_3,Mobile phone - Feature phones,
ID1648,O1_1,Refrigerator,0.0
ID1648,O12_1,Rice cooker,1.0
ID1648,O26_1,Electric Iron including electric steam iron,0.25
ID1648,O31_1,TV,56.0
ID1648,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1648,O47_1,Mobile phone - Basic phones,
ID1648,O47_2,Mobile phone - Basic phones,
ID1649,O1_1,Refrigerator,168.0
ID1649,O8_1,Electric Blender,0.25
ID1649,O12_1,Rice cooker,1.75
ID1649,O15_1,Toaster / Sandwich toaster,0.0
ID1649,O24_1,Washing Machine,2.0
ID1649,O25_1,Clothes dryer,0.33
ID1649,O26_1,Electric Iron including electric steam iron,1.0
ID1649,O31_1,TV,63.0
ID1649,O34_1,Radio,
ID1649,O42_1,Computers,70.0
ID1649,O43_1,Laptops,7.0
ID1649,O44_1,Routers,
ID1649,O45_1,Mobile phone - Smart phones,7.0
ID1649,O47_1,Mobile phone - Basic phones,
ID1649,O54_1,Hair dryer,
ID1649,O55_1,Hair iron / hair curlers,
ID1649,O68_1,Oxygen filter for fish tank,
ID1649,O72_1,Emergency Light / re-chargeable torches,
ID1650,O1_1,Refrigerator,168.0
ID1650,O4_1,Microwave,1.17
ID1650,O5_1,Electric Oven,0.53
ID1650,O8_1,Electric Blender,0.0
ID1650,O9_1,Electric grinder,0.0
ID1650,O12_1,Rice cooker,7.0
ID1650,O13_1,Electric Kettle,1.16
ID1650,O14_1,Electric water heater to heat water for drinking purposes,0.0
ID1650,O24_1,Washing Machine,7.0
ID1650,O26_1,Electric Iron including electric steam iron,4.0
ID1650,O31_1,TV,14.0
ID1650,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1650,O35_1,Bluetooth Speakers,
ID1650,O36_1,DVD / VCD,
ID1650,O43_1,Laptops,28.0
ID1650,O44_1,Routers,
ID1650,O45_1,Mobile phone - Smart phones,
ID1650,O45_2,Mobile phone - Smart phones,
ID1650,O54_1,Hair dryer,
ID1650,O59_1,CCTV camera systems,
ID1651,O1_1,Refrigerator,168.0
ID1651,O7_1,Electrical exhaust fan fitted above the oven or the hot plate,14.0
ID1651,O8_1,Electric Blender,0.0
ID1651,O12_1,Rice cooker,2.33
ID1651,O24_1,Washing Machine,1.0
ID1651,O26_1,Electric Iron including electric steam iron,1.0
ID1651,O31_1,TV,4.0
ID1651,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1651,O34_1,Radio,
ID1651,O43_1,Laptops,3.5
ID1651,O43_2,Laptops,3.5
ID1651,O44_1,Routers,
ID1651,O45_1,Mobile phone - Smart phones,
ID1651,O45_2,Mobile phone - Smart phones,
ID1651,O48_1,Fixed phones,0.0
ID1651,O50_1,Printer,
ID1651,O56_1,Electric shavers,
ID1651,O59_1,CCTV camera systems,
ID1651,O62_1,Electric Bell,
ID1652,O1_1,Refrigerator,168.0
ID1652,O4_1,Microwave,0.0
ID1652,O8_1,Electric Blender,0.75
ID1652,O9_1,Electric grinder,0.0
ID1652,O12_1,Rice cooker,2.0
ID1652,O26_1,Electric Iron including electric steam iron,0.75
ID1652,O31_1,TV,28.0
ID1652,O45_1,Mobile phone - Smart phones,0.75
ID1652,O45_2,Mobile phone - Smart phones,
ID1652,O47_1,Mobile phone - Basic phones,
ID1652,O58_1,Roller door,
ID1653,O1_1,Refrigerator,168.0
ID1653,O4_1,Microwave,0.5
ID1653,O5_1,Electric Oven,1.0
ID1653,O7_1,Electrical exhaust fan fitted above the oven or the hot plate,0.0
ID1653,O8_1,Electric Blender,0.5
ID1653,O9_1,Electric grinder,0.5
ID1653,O10_1,Electric mixer / beater,0.0
ID1653,O12_1,Rice cooker,2.0
ID1653,O13_1,Electric Kettle,0.5
ID1653,O15_1,Toaster / Sandwich toaster,0.5
ID1653,O16_1,Waffle maker,0.0
ID1653,O18_1,Air fryer,0.0
ID1653,O24_1,Washing Machine,1.0
ID1653,O25_1,Clothes dryer,1.0
ID1653,O26_1,Electric Iron including electric steam iron,1.0
ID1653,O27_1,Electric Vacuum Cleaner,1.0
ID1653,O31_1,TV,0.0
ID1653,O31_2,TV,0.0
ID1653,O33_1,Dialog TV / Peo TV / Satellite TV box,0.0
ID1653,O35_1,Bluetooth Speakers,
ID1653,O35_2,Bluetooth Speakers,
ID1653,O43_1,Laptops,28.0
ID1653,O43_2,Laptops,28.0
ID1653,O44_1,Routers,
ID1653,O44_2,Routers,
ID1653,O45_1,Mobile phone - Smart phones,
ID1653,O45_2,Mobile phone - Smart phones,
ID1653,O45_3,Mobile phone - Smart phones,
ID1653,O45_4,Mobile phone - Smart phones,
ID1653,O48_1,Fixed phones,
ID1653,O54_1,Hair dryer,0.25
ID1653,O55_1,Hair iron / hair curlers,
ID1653,O56_1,Electric shavers,
ID1653,O58_1,Roller door,
ID1653,O59_1,CCTV camera systems,
ID1653,O59_2,CCTV camera systems,
ID1653,O59_3,CCTV camera systems,
ID1653,O59_4,CCTV camera systems,
ID1653,O59_5,CCTV camera systems,
ID1653,O62_1,Electric Bell,
ID1653,O66_1,Electric Water pump,
ID1653,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1653,O69_2,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1653,O69_3,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1653,O69_4,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1654,O8_1,Electric Blender,0.5
ID1654,O9_1,Electric grinder,0.0
ID1654,O14_1,Electric water heater to heat water for drinking purposes,1.0
ID1654,O26_1,Electric Iron including electric steam iron,1.0
ID1654,O31_1,TV,0.0
ID1655,O1_1,Refrigerator,168.0
ID1655,O8_1,Electric Blender,2.0
ID1655,O14_1,Electric water heater to heat water for drinking purposes,4.0
ID1655,O21_1,Electric coconut scraper,1.0
ID1655,O24_1,Washing Machine,14.0
ID1655,O31_1,TV,56.0
ID1655,O33_1,Dialog TV / Peo TV / Satellite TV box,0.0
ID1655,O35_1,Bluetooth Speakers,
ID1655,O45_1,Mobile phone - Smart phones,
ID1655,O46_1,Mobile phone - Feature phones,14.0
ID1655,O46_2,Mobile phone - Feature phones,
ID1655,O48_1,Fixed phones,
ID1656,O12_1,Rice cooker,2.3
ID1656,O14_1,Electric water heater to heat water for drinking purposes,0.5
ID1656,O26_1,Electric Iron including electric steam iron,1.0
ID1656,O31_1,TV,56.0
ID1656,O32_1,TV antenna,
ID1656,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1656,O47_1,Mobile phone - Basic phones,
ID1656,O68_1,Oxygen filter for fish tank,
ID1657,O1_1,Refrigerator,168.0
ID1657,O4_1,Microwave,0.1
ID1657,O8_1,Electric Blender,0.0
ID1657,O12_1,Rice cooker,0.0
ID1657,O13_1,Electric Kettle,1.75
ID1657,O15_1,Toaster / Sandwich toaster,0.0
ID1657,O16_1,Waffle maker,0.0
ID1657,O24_1,Washing Machine,1.32
ID1657,O26_1,Electric Iron including electric steam iron,0.41
ID1657,O27_1,Electric Vacuum Cleaner,1.0
ID1657,O31_1,TV,8.0
ID1657,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1657,O34_1,Radio,
ID1657,O43_1,Laptops,14.0
ID1657,O44_1,Routers,
ID1657,O45_1,Mobile phone - Smart phones,
ID1657,O45_2,Mobile phone - Smart phones,
ID1657,O58_1,Roller door,
ID1657,O62_1,Electric Bell,
ID1657,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1658,O1_1,Refrigerator,168.0
ID1658,O5_1,Electric Oven,7.0
ID1658,O7_1,Electrical exhaust fan fitted above the oven or the hot plate,0.0
ID1658,O8_1,Electric Blender,1.0
ID1658,O9_1,Electric grinder,1.0
ID1658,O10_1,Electric mixer / beater,0.0
ID1658,O12_1,Rice cooker,2.0
ID1658,O12_2,Rice cooker,2.0
ID1658,O13_1,Electric Kettle,0.33
ID1658,O15_1,Toaster / Sandwich toaster,7.0
ID1658,O22_1,Electric Water filter / water dispenser,0.0
ID1658,O24_1,Washing Machine,14.0
ID1658,O26_1,Electric Iron including electric steam iron,1.0
ID1658,O31_1,TV,0.0
ID1658,O32_1,TV antenna,
ID1658,O35_1,Bluetooth Speakers,
ID1658,O40_1,Home theater system,0.0
ID1658,O42_1,Computers,70.0
ID1658,O43_1,Laptops,40.0
ID1658,O43_2,Laptops,40.0
ID1658,O43_3,Laptops,40.0
ID1658,O44_1,Routers,0.0
ID1658,O45_1,Mobile phone - Smart phones,
ID1658,O45_2,Mobile phone - Smart phones,
ID1658,O45_3,Mobile phone - Smart phones,
ID1658,O45_4,Mobile phone - Smart phones,
ID1658,O46_1,Mobile phone - Feature phones,14.0
ID1658,O48_1,Fixed phones,
ID1658,O57_1,Electric Exercise Machines,
ID1658,O59_1,CCTV camera systems,
ID1658,O62_1,Electric Bell,
ID1658,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1659,O1_1,Refrigerator,48.0
ID1659,O4_1,Microwave,0.0
ID1659,O24_1,Washing Machine,2.0
ID1659,O26_1,Electric Iron including electric steam iron,1.0
ID1659,O31_1,TV,0.0
ID1659,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1659,O45_1,Mobile phone - Smart phones,
ID1659,O45_2,Mobile phone - Smart phones,
ID1660,O1_1,Refrigerator,168.0
ID1660,O4_1,Microwave,0.0
ID1660,O8_1,Electric Blender,0.0
ID1660,O10_1,Electric mixer / beater,0.0
ID1660,O12_1,Rice cooker,0.0
ID1660,O13_1,Electric Kettle,0.0
ID1660,O15_1,Toaster / Sandwich toaster,0.0
ID1660,O24_1,Washing Machine,14.0
ID1660,O26_1,Electric Iron including electric steam iron,1.0
ID1660,O27_1,Electric Vacuum Cleaner,1.0
ID1660,O31_1,TV,5.0
ID1660,O32_1,TV antenna,0.0
ID1660,O34_1,Radio,
ID1660,O45_1,Mobile phone - Smart phones,2.0
ID1660,O47_1,Mobile phone - Basic phones,
ID1661,O1_1,Refrigerator,152.0
ID1661,O8_1,Electric Blender,0.0
ID1661,O12_1,Rice cooker,0.33
ID1661,O13_1,Electric Kettle,1.16
ID1661,O24_1,Washing Machine,0.0
ID1661,O26_1,Electric Iron including electric steam iron,1.0
ID1661,O31_1,TV,28.0
ID1661,O32_1,TV antenna,
ID1661,O34_1,Radio,0.0
ID1661,O36_1,DVD / VCD,
ID1661,O45_1,Mobile phone - Smart phones,
ID1661,O45_2,Mobile phone - Smart phones,
ID1661,O48_1,Fixed phones,
ID1661,O59_1,CCTV camera systems,
ID1662,O1_1,Refrigerator,168.0
ID1662,O5_1,Electric Oven,0.0
ID1662,O8_1,Electric Blender,0.0
ID1662,O12_1,Rice cooker,1.0
ID1662,O13_1,Electric Kettle,0.0
ID1662,O24_1,Washing Machine,0.0
ID1662,O26_1,Electric Iron including electric steam iron,1.0
ID1662,O31_1,TV,35.0
ID1662,O32_1,TV antenna,
ID1662,O45_1,Mobile phone - Smart phones,
ID1662,O45_2,Mobile phone - Smart phones,
ID1662,O66_1,Electric Water pump,
ID1663,O1_1,Refrigerator,168.0
ID1663,O8_1,Electric Blender,0.5
ID1663,O10_1,Electric mixer / beater,1.0
ID1663,O12_1,Rice cooker,4.0
ID1663,O13_1,Electric Kettle,0.0
ID1663,O15_1,Toaster / Sandwich toaster,0.25
ID1663,O26_1,Electric Iron including electric steam iron,1.75
ID1663,O43_1,Laptops,5.0
ID1663,O45_1,Mobile phone - Smart phones,3.5
ID1663,O47_1,Mobile phone - Basic phones,
ID1663,O47_2,Mobile phone - Basic phones,
ID1664,O1_1,Refrigerator,168.0
ID1664,O8_1,Electric Blender,1.0
ID1664,O12_1,Rice cooker,7.0
ID1664,O13_1,Electric Kettle,0.1
ID1664,O24_1,Washing Machine,1.25
ID1664,O26_1,Electric Iron including electric steam iron,0.5
ID1664,O29_1,Electric water gun (used to wash cars etc.),0.15
ID1664,O31_1,TV,21.0
ID1664,O32_1,TV antenna,
ID1664,O35_1,Bluetooth Speakers,
ID1664,O36_1,DVD / VCD,
ID1664,O43_1,Laptops,14.0
ID1664,O44_1,Routers,
ID1664,O45_1,Mobile phone - Smart phones,
ID1664,O45_2,Mobile phone - Smart phones,
ID1664,O45_3,Mobile phone - Smart phones,
ID1664,O59_1,CCTV camera systems,
ID1664,O72_1,Emergency Light / re-chargeable torches,
ID1664,O72_2,Emergency Light / re-chargeable torches,
ID1665,O1_1,Refrigerator,168.0
ID1665,O4_1,Microwave,0.0
ID1665,O5_1,Electric Oven,0.0
ID1665,O8_1,Electric Blender,0.25
ID1665,O10_1,Electric mixer / beater,0.0
ID1665,O12_1,Rice cooker,7.0
ID1665,O13_1,Electric Kettle,1.3
ID1665,O24_1,Washing Machine,2.0
ID1665,O26_1,Electric Iron including electric steam iron,0.5
ID1665,O31_1,TV,20.0
ID1665,O32_1,TV antenna,
ID1665,O45_1,Mobile phone - Smart phones,
ID1665,O45_2,Mobile phone - Smart phones,
ID1665,O45_3,Mobile phone - Smart phones,
ID1665,O45_4,Mobile phone - Smart phones,
ID1666,O1_1,Refrigerator,168.0
ID1666,O5_1,Electric Oven,0.5
ID1666,O6_1,"Electric cook tops (induction cookers, Infra-red cookers, hot plates)",0.0
ID1666,O8_1,Electric Blender,0.25
ID1666,O9_1,Electric grinder,0.0
ID1666,O10_1,Electric mixer / beater,0.0
ID1666,O11_1,Electric food processor,0.0
ID1666,O12_1,Rice cooker,3.5
ID1666,O13_1,Electric Kettle,1.75
ID1666,O15_1,Toaster / Sandwich toaster,0.0
ID1666,O18_1,Air fryer,0.0
ID1666,O24_1,Washing Machine,3.5
ID1666,O26_1,Electric Iron including electric steam iron,1.75
ID1666,O27_1,Electric Vacuum Cleaner,1.0
ID1666,O31_1,TV,14.0
ID1666,O33_1,Dialog TV / Peo TV / Satellite TV box,0.0
ID1666,O35_1,Bluetooth Speakers,
ID1666,O36_1,DVD / VCD,
ID1666,O40_1,Home theater system,
ID1666,O43_1,Laptops,0.0
ID1666,O44_1,Routers,
ID1666,O45_1,Mobile phone - Smart phones,
ID1666,O45_2,Mobile phone - Smart phones,
ID1666,O45_3,Mobile phone - Smart phones,
ID1666,O45_4,Mobile phone - Smart phones,
ID1666,O48_1,Fixed phones,0.0
ID1666,O50_1,Printer,
ID1666,O54_1,Hair dryer,0.0
ID1666,O55_1,Hair iron / hair curlers,0.0
ID1666,O56_1,Electric shavers,
ID1666,O57_1,Electric Exercise Machines,
ID1666,O58_1,Roller door,
ID1666,O59_1,CCTV camera systems,
ID1666,O62_1,Electric Bell,
ID1666,O66_1,Electric Water pump,7.0
ID1666,O67_1,Electric Sewing machine,1.0
ID1666,O68_1,Oxygen filter for fish tank,
ID1666,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1667,O1_1,Refrigerator,168.0
ID1667,O8_1,Electric Blender,3.0
ID1667,O12_1,Rice cooker,14.0
ID1667,O13_1,Electric Kettle,0.5
ID1667,O15_1,Toaster / Sandwich toaster,0.0
ID1667,O24_1,Washing Machine,15.0
ID1667,O26_1,Electric Iron including electric steam iron,4.0
ID1667,O31_1,TV,0.0
ID1667,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1667,O34_1,Radio,
ID1667,O42_1,Computers,56.0
ID1667,O43_1,Laptops,7.0
ID1667,O44_1,Routers,
ID1667,O45_1,Mobile phone - Smart phones,
ID1667,O45_2,Mobile phone - Smart phones,
ID1667,O62_1,Electric Bell,
ID1667,O66_1,Electric Water pump,
ID1667,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID1667,O72_1,Emergency Light / re-chargeable torches,
ID1668,O1_1,Refrigerator,0.0
ID1668,O12_1,Rice cooker,0.0
ID1668,O24_1,Washing Machine,3.0
ID1668,O26_1,Electric Iron including electric steam iron,4.0
ID1668,O45_1,Mobile phone - Smart phones,
ID1668,O45_2,Mobile phone - Smart phones,
ID1668,O62_1,Electric Bell,
ID1669,O1_1,Refrigerator,168.0
ID1669,O6_1,"Electric cook tops (induction cookers, Infra-red cookers, hot plates)",3.0
ID1669,O8_1,Electric Blender,2.0
ID1669,O12_1,Rice cooker,3.5
ID1669,O13_1,Electric Kettle,9.0
ID1669,O15_1,Toaster / Sandwich toaster,0.0
ID1669,O18_1,Air fryer,2.0
ID1669,O24_1,Washing Machine,2.0
ID1669,O26_1,Electric Iron including electric steam iron,0.66
ID1669,O27_1,Electric Vacuum Cleaner,1.0
ID1669,O29_1,Electric water gun (used to wash cars etc.),0.5
ID1669,O31_1,TV,28.0
ID1669,O32_1,TV antenna,0.0
ID1669,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1669,O34_1,Radio,
ID1669,O45_1,Mobile phone - Smart phones,
ID1669,O45_2,Mobile phone - Smart phones,
ID1669,O46_1,Mobile phone - Feature phones,14.0
ID1669,O48_1,Fixed phones,
ID1670,O12_1,Rice cooker,4.0
ID1670,O26_1,Electric Iron including electric steam iron,7.0
ID1670,O31_1,TV,28.0
ID1670,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1670,O46_1,Mobile phone - Feature phones,
ID1671,O24_1,Washing Machine,7.0
ID1672,O1_1,Refrigerator,168.0
ID1672,O8_1,Electric Blender,0.35
ID1672,O9_1,Electric grinder,0.5
ID1672,O12_1,Rice cooker,3.5
ID1672,O13_1,Electric Kettle,1.25
ID1672,O24_1,Washing Machine,1.0
ID1672,O26_1,Electric Iron including electric steam iron,0.25
ID1672,O31_1,TV,21.0
ID1672,O34_1,Radio,
ID1672,O45_1,Mobile phone - Smart phones,
ID1672,O48_1,Fixed phones,
ID1672,O58_1,Roller door,
ID1672,O62_1,Electric Bell,
ID1673,O1_1,Refrigerator,168.0
ID1673,O26_1,Electric Iron including electric steam iron,0.25
ID1673,O31_1,TV,21.0
ID1673,O43_1,Laptops,7.0
ID1673,O45_1,Mobile phone - Smart phones,
ID1673,O45_2,Mobile phone - Smart phones,
ID1674,O1_1,Refrigerator,110.0
ID1674,O45_1,Mobile phone - Smart phones,1.0
ID1674,O47_1,Mobile phone - Basic phones,
ID1675,O1_1,Refrigerator,168.0
ID1675,O5_1,Electric Oven,0.15
ID1675,O10_1,Electric mixer / beater,0.15
ID1675,O12_1,Rice cooker,3.5
ID1675,O13_1,Electric Kettle,0.25
ID1675,O26_1,Electric Iron including electric steam iron,0.25
ID1675,O43_1,Laptops,10.5
ID1675,O45_1,Mobile phone - Smart phones,
ID1675,O45_2,Mobile phone - Smart phones,
ID1675,O54_1,Hair dryer,0.25
ID1675,O56_1,Electric shavers,
ID1675,O62_1,Electric Bell,
ID1675,O66_1,Electric Water pump,
ID1676,O1_1,Refrigerator,168.0
ID1676,O4_1,Microwave,0.1
ID1676,O8_1,Electric Blender,0.0
ID1676,O12_1,Rice cooker,0.0
ID1676,O13_1,Electric Kettle,0.35
ID1676,O15_1,Toaster / Sandwich toaster,0.0
ID1676,O16_1,Waffle maker,0.0
ID1676,O24_1,Washing Machine,1.5
ID1676,O26_1,Electric Iron including electric steam iron,0.35
ID1676,O27_1,Electric Vacuum Cleaner,1.0
ID1676,O31_1,TV,1.0
ID1676,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1676,O40_1,Home theater system,
ID1676,O43_1,Laptops,7.0
ID1676,O43_2,Laptops,2.0
ID1676,O44_1,Routers,
ID1676,O45_1,Mobile phone - Smart phones,
ID1676,O45_2,Mobile phone - Smart phones,
ID1676,O48_1,Fixed phones,0.25
ID1676,O50_1,Printer,
ID1676,O54_1,Hair dryer,
ID1676,O55_1,Hair iron / hair curlers,
ID1676,O58_1,Roller door,
ID1676,O59_1,CCTV camera systems,
ID1676,O67_1,Electric Sewing machine,
ID1676,O71_1,Electric Fountain / decorative waterfall,
ID1677,O1_1,Refrigerator,168.0
ID1677,O8_1,Electric Blender,0.5
ID1677,O12_1,Rice cooker,0.0
ID1677,O24_1,Washing Machine,7.0
ID1677,O26_1,Electric Iron including electric steam iron,7.0
ID1677,O31_1,TV,0.0
ID1677,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1677,O45_1,Mobile phone - Smart phones,
ID1677,O45_2,Mobile phone - Smart phones,
ID1677,O62_1,Electric Bell,
ID1677,O66_1,Electric Water pump,
ID1678,O1_1,Refrigerator,168.0
ID1678,O5_1,Electric Oven,0.0
ID1678,O8_1,Electric Blender,10.0
ID1678,O12_1,Rice cooker,7.0
ID1678,O12_2,Rice cooker,0.0
ID1678,O13_1,Electric Kettle,0.0
ID1678,O24_1,Washing Machine,3.5
ID1678,O26_1,Electric Iron including electric steam iron,7.0
ID1678,O31_1,TV,17.5
ID1678,O32_1,TV antenna,0.0
ID1678,O34_1,Radio,
ID1678,O43_1,Laptops,6.0
ID1678,O45_1,Mobile phone - Smart phones,
ID1678,O45_2,Mobile phone - Smart phones,
ID1679,O1_1,Refrigerator,168.0
ID1679,O4_1,Microwave,2.0
ID1679,O5_1,Electric Oven,5.0
ID1679,O8_1,Electric Blender,2.0
ID1679,O12_1,Rice cooker,1.0
ID1679,O12_2,Rice cooker,1.0
ID1679,O13_1,Electric Kettle,1.025
ID1679,O15_1,Toaster / Sandwich toaster,0.0
ID1679,O21_1,Electric coconut scraper,0.3
ID1679,O24_1,Washing Machine,3.0
ID1679,O26_1,Electric Iron including electric steam iron,1.025
ID1679,O27_1,Electric Vacuum Cleaner,1.0
ID1679,O29_1,Electric water gun (used to wash cars etc.),0.0
ID1679,O31_1,TV,28.0
ID1679,O32_1,TV antenna,
ID1679,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID1679,O34_1,Radio,0.0
ID1679,O36_1,DVD / VCD,
ID1679,O40_1,Home theater system,0.0
ID1679,O42_1,Computers,70.0
ID1679,O43_1,Laptops,3.5
ID1679,O44_1,Routers,
ID1679,O45_1,Mobile phone - Smart phones,
ID1679,O45_2,Mobile phone - Smart phones,
ID1679,O45_3,Mobile phone - Smart phones,
ID1679,O48_1,Fixed phones,0.25
